"","node","period","deg_out_wei","tot_out_wei","ave_out_wei","max_out_wei","deg_in_wei","tot_in_wei","ave_in_wei","max_in_wei","ratio","degree_val","bet_val","tri_no","eigen_val","net_group"
"810","Fiji","201408",0,0,0,0,1,444,444,444,1,1,0,0,1.0770611183263e-14,5
"811","Indonesia","201408",0,0,0,0,2,464,232,266,1,2,0,0,3.74448568302346e-13,5
"812","Aruba","201408",0,0,0,0,2,34243,17121.5,21036,1,2,0,0,3.43495198480235e-09,5
"813","China, Hong Kong SAR","201408",0,0,0,0,10,314292,31429.2,242637,1,10,0,7,4.2181619949215e-05,5
"814","Montserrat","201408",0,0,0,0,2,268,134,200,1,2,0,0,1.51520907619175e-17,5
"815","Algeria","201408",0,0,0,0,1,17606,17606,17606,1,1,0,0,1.27178971028472e-09,3
"816","Cabo Verde","201408",0,0,0,0,1,48,48,48,1,1,0,0,2.55685798561283e-09,2
"817","Italy","201409",18,216338,12018.7777777778,56980,9,550750,61194.4444444444,289831,0.435949982270613,27,691,102,0.00849657862942485,1
"818","Netherlands","201409",30,45248843,1508294.76666667,24030512,8,1694185,211773.125,801152,-0.92781952625638,38,416,130,1,1
"819","Belgium","201409",11,3196496,290590.545454545,1833645,7,4246829,606689.857142857,3596089,0.141110726724952,18,1,63,0.227434199589807,1
"820","Czech Rep.","201409",6,1914819,319136.5,1802166,17,3142893,184876.058823529,844697,0.242812164868225,23,325,89,0.103244516932202,1
"821","Germany","201409",24,4100767,170865.291666667,844697,21,35172757,1674893.19047619,24030512,0.791168880083183,45,709,170,0.926109638190312,1
"822","Spain","201409",27,8345097,309077.666666667,4465913,9,169621,18846.7777777778,57951,-0.960158163781819,36,230,136,0.176438966252375,1
"823","Suriname","201409",1,2877,2877,2877,0,0,0,0,-1,1,0,0,0.000101548050304736,1
"824","Sweden","201409",5,331104,66220.8,195509,8,1514398,189299.75,1363548,0.641177305687016,13,0,36,0.0498561043103004,1
"825","Turkey","201409",15,1830934,122062.266666667,988139,0,0,0,0,-1,15,0,46,0.0335357937333184,1
"826","United Kingdom","201409",8,37282,4660.25,15904,11,11664813,1060437.54545455,10780105,0.993628149489472,19,10,74,0.386699426300001,1
"827","Austria","201409",11,1314810,119528.181818182,582519,14,1554209,111014.928571429,709129,0.0834428074543947,25,12,93,0.0480069817036414,1
"828","Ecuador","201409",2,185,92.5,162,0,0,0,0,-1,2,0,1,1.72213067745697e-07,1
"829","Romania","201409",8,1318350,164793.75,678275,8,120680,15085,91256,-0.832275908076968,16,276,33,0.0187791629809327,2
"830","Bulgaria","201409",7,805707,115101,464848,4,362479,90619.75,209925,-0.379415606761252,11,40,22,0.0119896130536669,2
"831","France","201409",15,640622,42708.1333333333,359241,16,4328079,270504.9375,2177075,0.742137029376491,31,472,102,0.0974812169089273,1
"832","Hungary","201409",6,42460,7076.66666666667,17731,6,383906,63984.3333333333,204541,0.80082839626049,12,0,33,0.00812661633075066,1
"833","Poland","201409",16,984303,61518.9375,420869,7,737874,105410.571428571,567468,-0.143091563759126,23,260,75,0.0335506655045052,2
"834","TFYR of Macedonia","201409",17,1279878,75286.9411764706,219874,0,0,0,0,-1,17,0,55,0.00520238176761187,1
"835","Croatia","201409",3,70644,23548,60945,8,343783,42972.875,219874,0.659076266749029,11,32,34,0.000525351605984049,1
"836","Greece","201409",8,107539,13442.375,41283,3,83942,27980.6666666667,66053,-0.123234159002721,11,25,27,0.00111181802761913,1
"837","Portugal","201409",6,60515,10085.8333333333,57951,2,12269,6134.5,12235,-0.662865464937349,8,181,13,0.000440897952748732,1
"838","Slovenia","201409",5,138747,27749.4,133138,13,304635,23433.4615384615,141798,0.374142387377025,18,549,38,0.000409822915308944,1
"839","Denmark","201409",2,24682,12341,20347,20,1445825,72291.25,817565,0.96643062562776,22,335,96,0.0344867676756983,1
"840","Dominican Rep.","201409",5,31911,6382.2,29326,0,0,0,0,-1,5,0,4,6.05357078417522e-05,3
"841","Jordan","201409",6,183267,30544.5,104625,0,0,0,0,-1,6,0,12,0.00102476158922759,1
"842","Luxembourg","201409",3,908,302.666666666667,658,8,148067,18508.375,73961,0.987810035240812,11,306,25,0.00141337478754357,1
"843","Serbia","201409",8,107745,13468.125,34278,2,89266,44633,82876,-0.093796793072468,10,119,19,8.71835488980594e-05,1
"844","Ukraine","201409",3,3728115,1242705,3421292,0,0,0,0,-1,3,0,1,4.42419879072575e-05,4
"845","Egypt","201409",3,1113,371,916,0,0,0,0,-1,3,0,2,3.0272483169517e-05,1
"846","Bosnia Herzegovina","201409",3,121047,40349,58886,4,76684,19171,53831,-0.224360368379263,7,118,9,0.00183465057490239,1
"847","Colombia","201409",1,201,201,201,0,0,0,0,-1,1,0,0,2.0934440336883e-09,5
"848","Kenya","201409",1,1170,1170,1170,0,0,0,0,-1,1,0,0,1.21857189513517e-08,5
"849","Lebanon","201409",2,1694,847,1079,0,0,0,0,-1,2,0,1,3.7189707265361e-06,5
"850","Oman","201409",1,18937,18937,18937,0,0,0,0,-1,1,0,0,1.97231589496083e-07,5
"851","Saudi Arabia","201409",1,237192,237192,237192,0,0,0,0,-1,1,0,0,2.4703889304061e-06,5
"852","India","201409",8,71969,8996.125,33394,0,0,0,0,-1,8,0,0,1.78807598042591e-06,6
"853","Morocco","201409",4,4971,1242.75,4200,0,0,0,0,-1,4,0,1,1.65801727757606e-08,2
"854","Peru","201409",1,1168,1168,1168,0,0,0,0,-1,1,0,0,1.21648886614663e-08,5
"855","Swaziland","201409",1,97,97,97,0,0,0,0,-1,1,0,0,1.01026901270267e-09,5
"856","United States of America","201409",9,808343,89815.8888888889,726811,0,0,0,0,-1,9,0,5,3.65132114878663e-06,6
"857","Afghanistan","201409",1,10182,10182,10182,0,0,0,0,-1,1,0,0,5.05260221410176e-18,7
"858","Bahamas","201409",1,585,585,585,0,0,0,0,-1,1,0,0,7.57890332115264e-18,7
"859","Australia","201409",4,24740,6185,14443,0,0,0,0,-1,4,0,3,3.47269048477931e-08,8
"860","Israel","201409",1,2,2,2,0,0,0,0,-1,1,0,0,3.77835109351194e-12,8
"861","Japan","201409",4,80962,20240.5,73986,2,38148,19074,35817,-0.359449248593737,6,6,6,1.47902001876122e-07,8
"862","Malaysia","201409",2,764816,382408,763812,9,245520,27280,216980,-0.513983466886264,11,19,13,1.14193454301729e-05,8
"863","Nepal","201409",1,21,21,21,0,0,0,0,-1,1,0,0,3.96726435347565e-11,8
"864","Thailand","201409",6,282070,47011.6666666667,216980,0,0,0,0,-1,6,0,2,1.58189395956376e-06,4
"865","South Africa","201409",2,4283,2141.5,3840,1,298,298,298,-0.869897402313905,3,2,0,1.88076397458993e-11,6
"866","New Zealand","201409",2,624,312,445,0,0,0,0,-1,2,0,0,7.82978386728905e-10,8
"867","Azerbaijan","201409",2,1873561,936780.5,1872779,0,0,0,0,-1,2,0,1,1.8193334255208e-05,4
"868","China","201409",5,529617,105923.4,279725,0,0,0,0,-1,5,0,2,4.08072144987558e-06,4
"869","Iran","201409",3,18123,6041,16471,0,0,0,0,-1,3,0,1,6.0434078685284e-07,4
"870","Kyrgyzstan","201409",1,6558,6558,6558,0,0,0,0,-1,1,0,0,1.51927877274224e-09,4
"871","Russian Federation","201409",1,712,712,712,14,8023619,573115.642857143,3421292,0.999822539723249,15,9,7,0.000275226163003942,4
"872","Turkmenistan","201409",1,1126,1126,1126,0,0,0,0,-1,1,0,0,2.60858179937612e-10,4
"873","Uzbekistan","201409",1,283048,283048,283048,0,0,0,0,-1,1,0,0,6.55731651637438e-08,4
"874","Rep. of Korea","201409",2,2406,1203,2331,0,0,0,0,-1,2,0,1,1.44131470543479e-10,8
"875","Indonesia","201409",1,152,152,152,1,594,594,594,0.592493297587131,2,2,1,6.19936759140603e-11,8
"876","Singapore","201409",1,3393,3393,3393,10,870219,87021.9,763812,0.992232249557012,11,4,7,5.35229480522406e-05,8
"877","Viet Nam","201409",1,1474,1474,1474,0,0,0,0,-1,1,0,0,5.94114877212891e-10,8
"878","Dominica","201409",2,233,116.5,125,0,0,0,0,-1,2,0,0,6.82101298903738e-16,6
"879","Uganda","201409",1,305,305,305,0,0,0,0,-1,1,0,0,2.52630110705088e-18,9
"880","Armenia","201409",1,12587,12587,12587,0,0,0,0,-1,1,0,0,1.22276690396714e-07,4
"881","Belarus","201409",1,2160238,2160238,2160238,5,332000,66400,306500,-0.733572796819565,6,0,4,4.13561381612362e-05,2
"882","Georgia","201409",1,1260,1260,1260,0,0,0,0,-1,1,0,0,1.22402979284639e-08,4
"883","Kazakhstan","201409",1,27932,27932,27932,8,302210,37776.25,283048,0.83078796396702,9,4,3,6.56348246114361e-06,4
"884","Ireland","201409",2,56503,28251.5,56478,10,638717,63871.7,542536,0.837452892609534,12,89,25,0.0208306311863378,1
"885","Venezuela","201409",1,15397,15397,15397,0,0,0,0,-1,1,0,0,2.23408891060052e-12,6
"886","Estonia","201409",5,59386,11877.2,38819,7,208502,29786,76437,0.556635608911187,12,172,23,0.00259207923527345,3
"887","Finland","201409",2,10696,5348,10648,6,862743,143790.5,338139,0.975508306819366,8,1,15,0.0213163815886568,3
"888","Lithuania","201409",4,108423,27105.75,73387,6,296229,49371.5,199612,0.464117315619347,10,42,23,0.000984636789981492,3
"889","Brazil","201409",1,11863,11863,11863,0,0,0,0,-1,1,0,0,5.05260221410176e-18,10
"890","Albania","201409",2,1366,683,1208,0,0,0,0,-1,2,0,0,1.02811073031498e-08,1
"891","Guatemala","201409",1,22170,22170,22170,0,0,0,0,-1,1,0,0,8.22816270566472e-15,6
"892","Honduras","201409",2,16441,8220.5,11093,0,0,0,0,-1,2,0,0,5.56688298013873e-08,6
"893","Canada","201409",1,20031,20031,20031,7,1501804,214543.428571429,726811,0.97367520131946,8,0,0,0.000142177651431202,6
"894","Mexico","201409",1,690313,690313,690313,0,0,0,0,-1,1,0,0,3.46424912341293e-06,6
"895","Latvia","201409",2,89833,44916.5,51350,5,122392,24478.4,73387,0.153417363647073,7,0,10,0.000222197568042518,3
"896","Slovakia","201409",1,20717,20717,20717,13,493928,37994.4615384615,147015,0.919490133975847,14,0,53,0.00760128711610506,1
"897","Malta","201409",0,0,0,0,2,16835,8417.5,13881,1,2,0,1,0.000108428786933962,1
"898","Rep. of Moldova","201409",0,0,0,0,1,344,344,344,1,1,0,0,2.28016566271782e-07,2
"899","Qatar","201409",0,0,0,0,17,382395,22493.8235294118,237192,1,17,0,24,0.000295075782817918,5
"900","Bermuda","201409",0,0,0,0,1,10129,10129,10129,1,1,0,0,1.3054142043175e-09,6
"901","Pakistan","201409",0,0,0,0,2,10767,5383.5,10182,1,2,0,0,1.51578066423053e-17,7
"902","Panama","201409",0,0,0,0,1,434,434,434,1,1,0,0,5.59334433456047e-11,6
"903","Mozambique","201409",0,0,0,0,1,3840,3840,3840,1,1,0,0,2.55914302144254e-15,6
"904","Fiji","201409",0,0,0,0,1,179,179,179,1,1,0,0,4.95155016981973e-15,8
"905","Zambia","201409",0,0,0,0,1,443,443,443,1,1,0,0,3.00629831739055e-16,6
"906","China, Hong Kong SAR","201409",0,0,0,0,11,319078,29007.0909090909,222784,1,11,0,11,4.98491811078958e-05,8
"907","Cyprus","201409",0,0,0,0,3,5211,1737,4198,1,3,0,2,3.42144259474928e-05,1
"908","Montserrat","201409",0,0,0,0,1,108,108,108,1,1,0,0,2.52630110705088e-18,6
"909","Rwanda","201409",0,0,0,0,1,305,305,305,1,1,0,0,7.57890332115264e-18,9
"910","Algeria","201409",0,0,0,0,1,30524,30524,30524,1,1,0,0,1.92645621766614e-09,6
"911","Cabo Verde","201409",0,0,0,0,2,579,289.5,570,1,2,0,1,3.54991719596456e-06,1
"912","Aruba","201409",0,0,0,0,2,47294,23647,31897,1,2,0,0,4.11085092613335e-09,6
"913","Paraguay","201409",0,0,0,0,1,11863,11863,11863,1,1,0,0,7.57890332115264e-18,10
"914","El Salvador","201409",0,0,0,0,2,27518,13759,22170,1,2,0,0,1.05083869270822e-11,6
"915","Iceland","201409",0,0,0,0,1,1233,1233,1233,1,1,0,0,4.35205929877421e-05,1
"916","Montenegro","201409",0,0,0,0,4,26461,6615.25,20202,1,4,0,2,1.16186324713955e-06,1
"917","Norway","201409",0,0,0,0,9,749161,83240.1111111111,714561,1,9,0,14,0.0253541645620863,1
"918","Antigua and Barbuda","201409",0,0,0,0,2,1311,655.5,1186,1,2,0,0,1.5285037229179e-10,6
"919","Switzerland","201409",0,0,0,0,10,816117,81611.7,251315,1,10,0,19,0.0108379837837244,1
"920","Romania","201410",11,1021553,92868.4545454545,525159,11,189153,17195.7272727273,123292,-0.687532728837554,22,492,70,0.0102444875853144,1
"921","Turkey","201410",21,6716010,319810,4449661,0,0,0,0,-1,21,0,56,0.0171906623529974,1
"922","Ukraine","201410",3,2176790,725596.666666667,1807399,1,218550,218550,218550,-0.817520685998647,4,0,4,0.000216093038450841,2
"923","United States of America","201410",8,1417349,177168.625,1328183,0,0,0,0,-1,8,0,2,0.00117906024675041,3
"924","Colombia","201410",2,41,20.5,21,0,0,0,0,-1,2,0,0,3.40938470386118e-08,1
"925","Morocco","201410",4,184466,46116.5,82700,0,0,0,0,-1,4,0,4,0.00165910051601239,1
"926","Netherlands","201410",29,40657047,1401967.13793103,20020945,9,11002432,1222492.44444444,9073374,-0.574040148565958,38,513,138,0.903753009093244,1
"927","Spain","201410",28,55544997,1983749.89285714,19983407,13,300629,23125.3076923077,140670,-0.98923357041427,41,71,143,0.852266785860854,1
"928","Brazil","201410",1,14781,14781,14781,0,0,0,0,-1,1,0,0,2.90348446489175e-18,4
"929","Austria","201410",9,285636,31737.3333333333,134942,12,3018380,251531.666666667,968293,0.827097689599566,21,164,78,0.0501055878844243,1
"930","Croatia","201410",5,81684,16336.8,33971,7,183581,26225.8571428571,97924,0.384132848283792,12,45,26,0.00159905648203298,1
"931","Germany","201410",22,7618611,346300.5,1479429,18,44120934,2451163,20020945,0.70550143028896,40,214,150,1,1
"932","Hungary","201410",8,26133,3266.625,20022,5,425699,85139.8,262763,0.884324262115122,13,38,39,0.00945303898559551,1
"933","Serbia","201410",6,169258,28209.6666666667,118486,3,126210,42070,109958,-0.145694288383175,9,42,15,2.23252282625095e-05,1
"934","India","201410",7,38168,5452.57142857143,35005,0,0,0,0,-1,7,0,1,2.48850515861626e-06,1
"935","TFYR of Macedonia","201410",16,1287280,80455,266501,2,60151,30075.5,35265,-0.910717506128329,18,0,49,0.00324333734518276,1
"936","Italy","201410",19,994845,52360.2631578947,548323,9,518046,57560.6666666667,211661,-0.31515753613446,28,751,89,0.0159590647677672,1
"937","Poland","201410",13,513160,39473.8461538462,165383,12,2532215,211017.916666667,1601011,0.662990600500759,25,251,96,0.0574624956322906,1
"938","Sweden","201410",4,35040,8760,12426,7,6161265,880180.714285714,3050883,0.988690033818542,11,0,28,0.139988522228765,1
"939","Thailand","201410",4,243808,60952,181192,0,0,0,0,-1,4,0,2,1.63544653585324e-07,5
"940","Guatemala","201410",2,15016,7508,14811,0,0,0,0,-1,2,0,0,1.81978008102015e-07,6
"941","Honduras","201410",2,42454,21227,35933,0,0,0,0,-1,2,0,0,3.18972567855974e-05,6
"942","Armenia","201410",2,15168,7584,13704,0,0,0,0,-1,2,0,0,8.30082660649617e-07,2
"943","Albania","201410",10,341325,34132.5,128568,0,0,0,0,-1,10,0,25,0.00015659422498667,1
"944","Belgium","201410",12,3078500,256541.666666667,2041734,8,6195514,774439.25,4410166,0.336101929542052,20,229,59,0.220653898364453,1
"945","Dominican Rep.","201410",4,99595,24898.75,98825,0,0,0,0,-1,4,0,1,8.94446666246045e-05,1
"946","France","201410",18,984897,54716.5,347633,14,7790885,556491.785714286,6066745,0.775542054257957,32,190,93,0.178435419671995,1
"947","Portugal","201410",6,25372,4228.66666666667,20480,4,184043,46010.75,164186,0.757686889668839,10,225,18,0.00416685453261507,1
"948","Egypt","201410",5,21801,4360.2,18196,0,0,0,0,-1,5,0,5,5.8296279251817e-05,1
"949","Canada","201410",1,27810,27810,27810,14,5115533,365395.214285714,2109817,0.989186021620569,15,0,2,0.0335884691178089,6
"950","Costa Rica","201410",1,229,229,229,0,0,0,0,-1,1,0,0,2.03280315710579e-07,6
"951","Ecuador","201410",3,2801,933.666666666667,2538,0,0,0,0,-1,3,0,2,7.71463953746582e-06,6
"952","Jordan","201410",6,224389,37398.1666666667,116984,0,0,0,0,-1,6,0,8,0.00174651745577559,1
"953","Mexico","201410",1,2109817,2109817,2109817,0,0,0,0,-1,1,0,0,0.00187285705604676,6
"954","Peru","201410",1,989,989,989,0,0,0,0,-1,1,0,0,8.77922411489618e-07,6
"955","Czech Rep.","201410",4,134029,33507.25,106415,17,3551951,208938.294117647,1329158,0.927276328140684,21,257,87,0.0536167627677539,1
"956","Slovenia","201410",2,842,421,767,10,294063,29406.3,103109,0.994289686509215,12,169,23,0.000766352403698217,1
"957","Latvia","201410",2,120384,60192,64187,9,531583,59064.7777777778,287638,0.630705235080917,11,0,27,0.00775994461523149,1
"958","Lithuania","201410",6,72652,12108.6666666667,26633,8,917248,114656,469062,0.853213455904637,14,81,31,0.0156868044254914,1
"959","Bulgaria","201410",8,910893,113861.625,441260,4,340918,85229.5,165776,-0.455320331903139,12,0,34,0.00430355909823136,1
"960","United Kingdom","201410",7,144944,20706.2857142857,63090,12,15873601,1322800.08333333,9544515,0.981902975582364,19,189,55,0.370766664543449,1
"961","Greece","201410",10,399334,39933.4,103459,5,22155,4431,17590,-0.894872701304186,15,162,34,0.00172790934660119,1
"962","Slovakia","201410",1,2481,2481,2481,15,844219,56281.2666666667,311855,0.994139600803118,16,42,68,0.0128331431524265,1
"963","Lebanon","201410",1,588,588,588,0,0,0,0,-1,1,0,0,2.77286053528611e-06,1
"964","Afghanistan","201410",1,17546,17546,17546,0,0,0,0,-1,1,0,0,2.90348446489175e-18,7
"965","Denmark","201410",5,107612,21522.4,89318,20,2375107,118755.35,1435035,0.913311172146344,25,651,95,0.0548409071716889,1
"966","Estonia","201410",5,55352,11070.4,35081,6,169190,28198.3333333333,64187,0.506978649873966,11,114,21,0.00153278858552697,1
"967","Russian Federation","201410",2,15661,7830.5,15000,14,25190418,1799315.57142857,8612354,0.998757363253523,16,14,10,0.00228727233314649,2
"968","Luxembourg","201410",3,625,208.333333333333,317,8,217770,27221.25,88792,0.994276425742348,11,267,27,0.00275463169355656,1
"969","Finland","201410",1,47,47,47,7,1095531,156504.428571429,497793,0.999914200540719,8,93,17,0.025513057784775,1
"970","Ireland","201410",2,32610,16305,32583,10,760380,76038,386473,0.917754322248704,12,23,33,0.0177371281948666,1
"971","Azerbaijan","201410",1,8612354,8612354,8612354,0,0,0,0,-1,1,0,0,0.000520606256963602,2
"972","Belarus","201410",1,1087244,1087244,1087244,7,1174600,167800,671100,0.0386215848661535,8,2,6,0.000777662164071225,2
"973","China","201410",5,2886556,577311.2,2609306,0,0,0,0,-1,5,0,3,0.000158096536283769,5
"974","Iran","201410",2,5952384,2976192,5938856,0,0,0,0,-1,2,0,1,0.000359001693155643,5
"975","Kazakhstan","201410",1,186634,186634,186634,6,1798131,299688.5,1756241,0.811933402695029,7,6,3,1.43142857252712e-05,5
"976","San Marino","201410",1,103,103,103,0,0,0,0,-1,1,0,0,6.22622391901207e-09,2
"977","Uzbekistan","201410",2,1763228,881614,1756241,0,0,0,0,-1,2,0,1,1.08674611805705e-06,5
"978","Dominica","201410",2,417,208.5,318,0,0,0,0,-1,2,0,0,4.41277375943178e-13,3
"979","Israel","201410",2,5623,2811.5,3570,0,0,0,0,-1,2,0,1,4.90404490483904e-05,5
"980","Suriname","201410",1,5551,5551,5551,0,0,0,0,-1,1,0,0,0.000132583847444433,1
"981","Australia","201410",4,20153,5038.25,9330,0,0,0,0,-1,4,0,3,2.1678598614517e-08,5
"982","Bangladesh","201410",2,503,251.5,313,0,0,0,0,-1,2,0,1,1.90660582517593e-10,5
"983","Indonesia","201410",1,1500,1500,1500,2,655,327.5,396,-0.392111368909513,3,2,1,1.44200245315961e-09,5
"984","Japan","201410",4,45245,11311.25,40096,1,7449,7449,7449,-0.717273313849774,5,2,4,2.95392857231868e-07,5
"985","Malaysia","201410",2,987861,493930.5,986551,7,189648,27092.5714285714,181192,-0.677882716819999,9,7,10,9.72371838785541e-07,5
"986","Nepal","201410",1,24,24,24,0,0,0,0,-1,1,0,0,2.30674262641196e-11,5
"987","South Africa","201410",3,9821,3273.66666666667,8830,1,89,89,89,-0.982038345105954,4,3,0,5.93444351173011e-12,8
"988","New Zealand","201410",2,727,363.5,482,0,0,0,0,-1,2,0,0,7.02770024056448e-10,5
"989","Rep. of Korea","201410",2,6469,3234.5,6210,0,0,0,0,-1,2,0,0,9.0543704152845e-09,5
"990","Kyrgyzstan","201410",1,119,119,119,0,0,0,0,-1,1,0,0,4.50180156148808e-11,5
"991","Venezuela","201410",1,5352,5352,5352,0,0,0,0,-1,1,0,0,4.87728876970538e-09,3
"992","Viet Nam","201410",1,537,537,537,0,0,0,0,-1,1,0,0,1.37999132434947e-11,5
"993","Rep. of Moldova","201410",0,0,0,0,3,66876,22292,40002,1,3,0,2,2.48425243417394e-05,2
"994","Paraguay","201410",0,0,0,0,1,14781,14781,14781,1,1,0,0,2.90348446489175e-18,4
"995","Norway","201410",0,0,0,0,6,888005,148000.833333333,489092,1,6,0,8,0.0202775775350233,1
"996","El Salvador","201410",0,0,0,0,2,21332,10666,14811,1,2,0,0,5.5683763307654e-09,6
"997","Georgia","201410",0,0,0,0,2,97756,48878,96292,1,2,0,0,4.3747452702417e-05,2
"998","Montenegro","201410",0,0,0,0,3,42349,14116.3333333333,28326,1,3,0,3,4.72134516063214e-07,1
"999","Switzerland","201410",0,0,0,0,11,3314337,301303.363636364,2859442,1,11,0,23,0.0721584037330029,1
"1000","Pakistan","201410",0,0,0,0,1,17546,17546,17546,1,1,0,0,5.8069689297835e-18,7
"1001","Iceland","201410",0,0,0,0,2,1738,869,1650,1,2,0,1,4.13918291951544e-05,1
"1002","Cyprus","201410",0,0,0,0,2,9933,4966.5,9863,1,2,0,0,4.79925279255836e-07,1
"1003","Bosnia Herzegovina","201410",0,0,0,0,5,100493,20098.6,80189,1,5,0,3,7.6517759202113e-06,1
"1004","Antigua and Barbuda","201410",0,0,0,0,2,2003,1001.5,1685,1,2,0,0,5.25055891841477e-08,3
"1005","Bermuda","201410",0,0,0,0,1,27068,27068,27068,1,1,0,0,8.43454770160055e-07,3
"1006","Malta","201410",0,0,0,0,1,24294,24294,24294,1,1,0,0,1.02465130710788e-05,1
"1007","Panama","201410",0,0,0,0,1,371,371,371,1,1,0,0,1.15605777904733e-08,3
"1008","Singapore","201410",0,0,0,0,13,1101013,84693.3076923077,986551,1,13,0,11,3.63678893447733e-05,5
