period,trade_flow,reporter_code,reporter,partner,partner_code,commodity_code,trade_value_usd
201402,Exports,804,Ukraine,Turkmenistan,795,70700,3
201402,Exports,804,Ukraine,United Kingdom,826,70700,160
201506,Exports,417,Kyrgyzstan,Kazakhstan,398,70700,21450
201402,Exports,112,Belarus,World,0,70700,1281400
201506,Imports,442,Luxembourg,World,0,70700,174180
201506,Imports,442,Luxembourg,Belgium,56,70700,110448
201506,Imports,442,Luxembourg,France,251,70700,14547
201506,Imports,442,Luxembourg,Germany,276,70700,4242
201506,Imports,442,Luxembourg,Morocco,504,70700,131
201506,Imports,442,Luxembourg,Netherlands,528,70700,11381
201506,Imports,442,Luxembourg,"Other Europe, nes",568,70700,706
201506,Imports,442,Luxembourg,Portugal,620,70700,297
201506,Imports,442,Luxembourg,Spain,724,70700,31656
201506,Imports,442,Luxembourg,Italy,381,70700,771
201506,Exports,442,Luxembourg,World,0,70700,22093
201506,Exports,442,Luxembourg,Belgium,56,70700,2278
201506,Exports,442,Luxembourg,France,251,70700,14808
201506,Exports,442,Luxembourg,Germany,276,70700,5007
201506,Re-imports,442,Luxembourg,World,0,70700,99
201506,Re-imports,442,Luxembourg,France,251,70700,99
201402,Exports,826,United Kingdom,World,0,70700,50173
201402,Exports,826,United Kingdom,Germany,276,70700,68
201402,Exports,826,United Kingdom,Ireland,372,70700,42315
201402,Exports,826,United Kingdom,"Other Asia, nes",490,70700,3416
201402,Exports,826,United Kingdom,Netherlands,528,70700,61
201402,Exports,826,United Kingdom,Spain,724,70700,4314
201509,Exports,699,India,World,0,70700,39725
201509,Exports,699,India,Maldives,462,70700,32
201509,Exports,699,India,United Arab Emirates,784,70700,39584
201509,Exports,699,India,United Kingdom,826,70700,110
201506,Imports,616,Poland,World,0,70700,1067328
201506,Imports,616,Poland,Germany,276,70700,291261
201506,Imports,616,Poland,Hungary,348,70700,295818
201506,Imports,616,Poland,Netherlands,528,70700,88534
201506,Imports,616,Poland,Romania,642,70700,315248
201506,Imports,616,Poland,Spain,724,70700,61414
201506,Imports,616,Poland,Ukraine,804,70700,15053
201402,Imports,8,Albania,World,0,70700,118320
201402,Imports,8,Albania,Greece,300,70700,76016
201402,Imports,8,Albania,Italy,381,70700,4565
201402,Imports,8,Albania,Turkey,792,70700,37739
201506,Exports,616,Poland,World,0,70700,618074
201402,Imports,51,Armenia,World,0,70700,227872
201402,Imports,51,Armenia,Iran,364,70700,215651
201402,Imports,51,Armenia,Turkey,792,70700,12221
201402,Exports,51,Armenia,World,0,70700,330
201402,Exports,51,Armenia,Russian Federation,643,70700,330
201402,Imports,112,Belarus,World,0,70700,1371100
201506,Imports,470,Malta,World,0,70700,10495
201506,Imports,470,Malta,Italy,381,70700,7748
201506,Imports,470,Malta,Netherlands,528,70700,2747
201506,Imports,498,Rep. of Moldova,World,0,70700,31338
201506,Imports,498,Rep. of Moldova,Romania,642,70700,31338
201402,Exports,8,Albania,World,0,70700,14407
201402,Exports,8,Albania,Serbia,688,70700,14407
201506,Exports,616,Poland,Belgium,56,70700,1592
201506,Exports,616,Poland,Czech Rep.,203,70700,70162
201506,Exports,616,Poland,Denmark,208,70700,1127
201506,Exports,616,Poland,France,251,70700,13
201506,Exports,616,Poland,Germany,276,70700,187554
201506,Exports,616,Poland,Greece,300,70700,25
201506,Exports,616,Poland,Ireland,372,70700,13169
201506,Exports,616,Poland,Latvia,428,70700,63214
201506,Exports,616,Poland,Lithuania,440,70700,149357
201506,Exports,616,Poland,Netherlands,528,70700,637
201506,Exports,616,Poland,Norway,579,70700,1415
201506,Exports,616,Poland,Romania,642,70700,3116
201506,Exports,616,Poland,Slovakia,703,70700,13229
201506,Exports,616,Poland,Sweden,752,70700,1164
201506,Exports,616,Poland,United Kingdom,826,70700,112300
201402,Imports,112,Belarus,France,251,70700,1600
201402,Imports,112,Belarus,Greece,300,70700,75600
201402,Imports,112,Belarus,Morocco,504,70700,159700
201402,Imports,112,Belarus,Netherlands,528,70700,11700
201402,Imports,112,Belarus,Spain,724,70700,623700
201402,Imports,112,Belarus,Turkey,792,70700,498800
201402,Exports,112,Belarus,Russian Federation,643,70700,1281400
201402,Imports,348,Hungary,World,0,70700,1241027
201402,Imports,348,Hungary,Slovakia,703,70700,11710
201402,Imports,348,Hungary,Spain,724,70700,703023
201402,Imports,348,Hungary,Austria,40,70700,1042
201402,Imports,348,Hungary,France,251,70700,93
201402,Imports,348,Hungary,Germany,276,70700,457350
201402,Imports,348,Hungary,Netherlands,528,70700,23735
201402,Imports,348,Hungary,Czech Rep.,203,70700,28559
201402,Imports,348,Hungary,Italy,381,70700,15515
201506,Imports,642,Romania,World,0,70700,58162
201506,Imports,642,Romania,Bulgaria,100,70700,6313
201506,Imports,642,Romania,Germany,276,70700,11561
201506,Imports,642,Romania,Hungary,348,70700,12682
201506,Imports,642,Romania,Italy,381,70700,11146
201506,Imports,642,Romania,Netherlands,528,70700,1133
201506,Imports,642,Romania,Poland,616,70700,5180
201506,Imports,642,Romania,Spain,724,70700,10148
201506,Exports,642,Romania,Rep. of Moldova,498,70700,10181
201506,Exports,642,Romania,World,0,70700,2413116
201506,Exports,642,Romania,Czech Rep.,203,70700,807639
201506,Exports,642,Romania,Germany,276,70700,1224123
201506,Exports,642,Romania,Greece,300,70700,8645
201506,Exports,642,Romania,Hungary,348,70700,194534
201506,Exports,642,Romania,Italy,381,70700,135
201402,Exports,348,Hungary,World,0,70700,623
201402,Exports,348,Hungary,Romania,642,70700,547
201402,Exports,348,Hungary,Slovakia,703,70700,59
201402,Exports,348,Hungary,Slovenia,705,70700,17
201506,Exports,642,Romania,Netherlands,528,70700,42071
201506,Exports,642,Romania,Poland,616,70700,82718
201506,Exports,642,Romania,Serbia,688,70700,4844
201506,Exports,642,Romania,Slovakia,703,70700,38147
201506,Exports,642,Romania,Spain,724,70700,11
201506,Exports,642,Romania,United Kingdom,826,70700,67
201506,Exports,699,India,World,0,70700,15848
201402,Exports,440,Lithuania,World,0,70700,3171906
201402,Exports,440,Lithuania,Belarus,112,70700,749767
201402,Exports,440,Lithuania,Estonia,233,70700,40989
201402,Exports,440,Lithuania,Ireland,372,70700,1342
201402,Exports,440,Lithuania,Latvia,428,70700,137381
201402,Exports,440,Lithuania,Russian Federation,643,70700,2220547
201402,Exports,440,Lithuania,Spain,724,70700,21878
201402,Exports,440,Lithuania,United Kingdom,826,70700,2
201402,Imports,579,Norway,Israel,376,70700,11942
201402,Imports,579,Norway,Poland,616,70700,185
201402,Imports,440,Lithuania,World,0,70700,4580085
201402,Imports,440,Lithuania,Czech Rep.,203,70700,1525
201402,Imports,440,Lithuania,Estonia,233,70700,30464
201402,Imports,440,Lithuania,France,251,70700,125403
201402,Imports,440,Lithuania,Germany,276,70700,13919
201402,Imports,440,Lithuania,Greece,300,70700,40625
201402,Imports,440,Lithuania,Italy,381,70700,2482
201402,Imports,440,Lithuania,Latvia,428,70700,103731
201402,Imports,440,Lithuania,Netherlands,528,70700,2430117
201402,Imports,440,Lithuania,Poland,616,70700,131307
201402,Imports,440,Lithuania,Spain,724,70700,1640621
201402,Imports,440,Lithuania,United Kingdom,826,70700,59891
201506,Exports,699,India,Maldives,462,70700,40
201506,Exports,699,India,Nepal,524,70700,384
201506,Exports,699,India,United Arab Emirates,784,70700,15424
201506,Imports,703,Slovakia,Spain,724,70700,306838
201506,Imports,703,Slovakia,World,0,70700,964024
201506,Imports,703,Slovakia,Austria,40,70700,37129
201506,Imports,703,Slovakia,Czech Rep.,203,70700,13215
201506,Imports,703,Slovakia,Germany,276,70700,306695
201506,Imports,703,Slovakia,Greece,300,70700,26758
201506,Imports,703,Slovakia,Hungary,348,70700,110158
201506,Imports,703,Slovakia,Netherlands,528,70700,9955
201506,Imports,703,Slovakia,"Other Europe, nes",568,70700,3231
201506,Imports,703,Slovakia,Poland,616,70700,45453
201506,Imports,703,Slovakia,Romania,642,70700,44272
201506,Imports,703,Slovakia,Slovakia,703,70700,36345
201506,Imports,703,Slovakia,TFYR of Macedonia,807,70700,23974
201402,Imports,705,Slovenia,World,0,70700,342126
201402,Exports,699,India,World,0,70700,14434
201402,Exports,699,India,Maldives,462,70700,73
201402,Exports,699,India,Pakistan,586,70700,5366
201402,Exports,699,India,United Arab Emirates,784,70700,8772
201402,Exports,699,India,United Kingdom,826,70700,223
201402,Imports,705,Slovenia,Austria,40,70700,43256
201402,Imports,705,Slovenia,Croatia,191,70700,259
201402,Imports,705,Slovenia,Hungary,348,70700,18
201402,Imports,705,Slovenia,Israel,376,70700,77312
201402,Imports,705,Slovenia,Italy,381,70700,66256
201402,Imports,705,Slovenia,Morocco,504,70700,2898
201402,Imports,705,Slovenia,Netherlands,528,70700,387
201402,Imports,705,Slovenia,Spain,724,70700,151740
201506,Exports,710,South Africa,World,0,70700,114769
201506,Re-imports,703,Slovakia,World,0,70700,36345
201506,Re-imports,703,Slovakia,Slovakia,703,70700,36345
201402,Exports,705,Slovenia,World,0,70700,176168
201402,Exports,705,Slovenia,Austria,40,70700,5
201402,Exports,705,Slovenia,Bosnia Herzegovina,70,70700,29817
201402,Exports,705,Slovenia,Croatia,191,70700,247
201402,Exports,705,Slovenia,Hungary,348,70700,136
201402,Exports,705,Slovenia,Italy,381,70700,1520
201402,Exports,705,Slovenia,Netherlands,528,70700,108410
201402,Exports,705,Slovenia,Serbia,688,70700,35308
201402,Exports,705,Slovenia,Spain,724,70700,725
201402,Exports,792,Turkey,World,0,70700,7705706
201402,Exports,792,Turkey,Albania,8,70700,22652
201402,Exports,792,Turkey,Azerbaijan,31,70700,2812
201506,Imports,705,Slovenia,World,0,70700,307827
201506,Imports,705,Slovenia,Austria,40,70700,128273
201506,Imports,705,Slovenia,Bosnia Herzegovina,70,70700,6254
201506,Imports,705,Slovenia,Croatia,191,70700,57545
201506,Imports,705,Slovenia,France,251,70700,63
201506,Imports,705,Slovenia,Germany,276,70700,112
201506,Imports,705,Slovenia,Hungary,348,70700,1806
201506,Imports,705,Slovenia,Italy,381,70700,49776
201506,Imports,705,Slovenia,Morocco,504,70700,461
201506,Imports,705,Slovenia,Serbia,688,70700,8408
201506,Imports,705,Slovenia,Slovakia,703,70700,628
201506,Imports,705,Slovenia,Spain,724,70700,9954
201506,Imports,705,Slovenia,TFYR of Macedonia,807,70700,41336
201506,Exports,705,Slovenia,World,0,70700,3310
201506,Exports,705,Slovenia,Austria,40,70700,16
201506,Exports,705,Slovenia,Croatia,191,70700,2484
201506,Exports,705,Slovenia,Hungary,348,70700,71
201506,Exports,705,Slovenia,Italy,381,70700,15
201506,Exports,705,Slovenia,Serbia,688,70700,29
201506,Exports,705,Slovenia,Spain,724,70700,696
201402,Exports,792,Turkey,Austria,40,70700,88039
201402,Exports,792,Turkey,Belgium,56,70700,21689
201402,Exports,792,Turkey,Bosnia Herzegovina,70,70700,2058
201402,Exports,792,Turkey,Bulgaria,100,70700,280881
201402,Exports,792,Turkey,Belarus,112,70700,368634
201402,Exports,792,Turkey,Denmark,208,70700,22252
201402,Exports,792,Turkey,France,251,70700,51654
201402,Exports,792,Turkey,Georgia,268,70700,309384
201402,Exports,792,Turkey,Germany,276,70700,393602
201402,Exports,792,Turkey,Greece,300,70700,2753
201402,Exports,792,Turkey,Hungary,348,70700,1640
201402,Exports,792,Turkey,Iraq,368,70700,2062
201402,Exports,792,Turkey,Rep. of Moldova,498,70700,163100
201402,Exports,792,Turkey,Netherlands,528,70700,97945
201402,Exports,792,Turkey,Norway,579,70700,16755
201402,Exports,792,Turkey,Poland,616,70700,79392
201402,Exports,792,Turkey,Romania,642,70700,80693
201402,Exports,792,Turkey,Russian Federation,643,70700,4622710
201402,Exports,792,Turkey,Serbia,688,70700,77573
201402,Exports,792,Turkey,Sweden,752,70700,30460
201402,Exports,792,Turkey,Switzerland,757,70700,34374
201402,Exports,792,Turkey,Ukraine,804,70700,909141
201402,Exports,792,Turkey,TFYR of Macedonia,807,70700,3923
201402,Exports,792,Turkey,United Kingdom,826,70700,19528
201506,Exports,710,South Africa,Angola,24,70700,2656
201506,Exports,710,South Africa,Botswana,72,70700,46314
201506,Exports,710,South Africa,Dem.Rep. of the Congo,180,70700,265
201506,Exports,710,South Africa,Ghana,288,70700,29
201506,Exports,710,South Africa,Lesotho,426,70700,10714
201506,Exports,710,South Africa,Malawi,454,70700,640
201506,Exports,710,South Africa,Mozambique,508,70700,7280
201506,Exports,710,South Africa,Namibia,516,70700,35504
201506,Exports,710,South Africa,Saint Helena,654,70700,169
201506,Exports,710,South Africa,Zimbabwe,716,70700,326
201506,Exports,710,South Africa,Swaziland,748,70700,9288
201506,Exports,710,South Africa,United Arab Emirates,784,70700,271
201506,Exports,710,South Africa,Zambia,894,70700,1314
201506,Imports,724,Spain,Czech Rep.,203,70700,3868
201506,Imports,724,Spain,World,0,70700,131147
201506,Imports,724,Spain,Belgium,56,70700,7412
201506,Imports,724,Spain,Germany,276,70700,16528
201506,Imports,724,Spain,Italy,381,70700,51703
201506,Imports,724,Spain,Netherlands,528,70700,19185
201506,Imports,724,Spain,Poland,616,70700,3028
201506,Imports,724,Spain,Portugal,620,70700,6021
201506,Imports,724,Spain,Slovenia,705,70700,762
201506,Imports,724,Spain,Ecuador,218,70700,247
201506,Imports,724,Spain,France,251,70700,437
201506,Imports,724,Spain,Greece,300,70700,19443
201506,Imports,724,Spain,Lithuania,440,70700,34
201506,Imports,724,Spain,United Kingdom,826,70700,2478
201402,Exports,36,Australia,World,0,70700,17717
201402,Exports,36,Australia,Brunei Darussalam,96,70700,432
201402,Exports,36,Australia,Indonesia,360,70700,52
201402,Exports,36,Australia,Malaysia,458,70700,950
201402,Exports,36,Australia,Nauru,520,70700,12866
201402,Exports,36,Australia,Papua New Guinea,598,70700,3075
201402,Exports,36,Australia,Singapore,702,70700,341
201402,Imports,56,Belgium,World,0,70700,4531040
201402,Imports,56,Belgium,France,251,70700,32997
201402,Imports,56,Belgium,Germany,276,70700,970270
201402,Imports,56,Belgium,Israel,376,70700,1188
201402,Imports,56,Belgium,Luxembourg,442,70700,150
201402,Imports,56,Belgium,Netherlands,528,70700,1694076
201402,Imports,56,Belgium,Spain,724,70700,1814454
201402,Imports,56,Belgium,Turkey,792,70700,17905
201506,Exports,724,Spain,World,0,70700,10308055
201506,Exports,724,Spain,Poland,616,70700,213451
201506,Exports,724,Spain,Portugal,620,70700,29311
201506,Exports,724,Spain,Slovakia,703,70700,110123
201506,Exports,724,Spain,Slovenia,705,70700,5023
201506,Exports,724,Spain,Sweden,752,70700,133199
201506,Exports,724,Spain,United Kingdom,826,70700,822933
201506,Exports,724,Spain,United States of America,842,70700,328339
201506,Exports,724,Spain,Andorra,20,70700,617
201506,Exports,724,Spain,Austria,40,70700,140824
201506,Exports,724,Spain,Belgium,56,70700,67603
201506,Exports,724,Spain,Canada,124,70700,36924
201506,Exports,724,Spain,Cabo Verde,132,70700,673
201506,Exports,724,Spain,Croatia,191,70700,67491
201506,Exports,724,Spain,Czech Rep.,203,70700,1052419
201506,Exports,724,Spain,Denmark,208,70700,78132
201506,Exports,724,Spain,Estonia,233,70700,6358
201506,Exports,724,Spain,France,251,70700,1261709
201506,Exports,724,Spain,Germany,276,70700,5323630
201506,Exports,724,Spain,Gibraltar,292,70700,4182
201506,Exports,724,Spain,Hungary,348,70700,47992
201506,Exports,724,Spain,Ireland,372,70700,27079
201506,Exports,724,Spain,Italy,381,70700,63152
201506,Exports,724,Spain,Latvia,428,70700,269
201506,Exports,724,Spain,Lithuania,440,70700,5550
201506,Exports,724,Spain,Netherlands,528,70700,480612
201506,Exports,724,Spain,"Other Africa, nes",577,70700,460
201402,Imports,97,EU-27,World,0,70700,4596746
201506,Imports,752,Sweden,World,0,70700,964595
201506,Imports,752,Sweden,Finland,246,70700,2660
201506,Imports,752,Sweden,France,251,70700,4837
201506,Imports,752,Sweden,Germany,276,70700,47160
201506,Imports,752,Sweden,Netherlands,528,70700,695785
201506,Imports,752,Sweden,Spain,724,70700,160947
201506,Imports,752,Sweden,Turkey,792,70700,5200
201506,Imports,752,Sweden,Belgium,56,70700,5200
201506,Imports,752,Sweden,Denmark,208,70700,22612
201506,Imports,752,Sweden,Jordan,400,70700,3990
201506,Imports,752,Sweden,Poland,616,70700,3507
201506,Imports,752,Sweden,United Kingdom,826,70700,12697
201402,Exports,56,Belgium,World,0,70700,2215943
201402,Exports,56,Belgium,Austria,40,70700,2759
201402,Exports,56,Belgium,France,251,70700,625049
201402,Exports,56,Belgium,Germany,276,70700,1238339
201402,Exports,56,Belgium,Indonesia,360,70700,3442
201402,Exports,56,Belgium,Luxembourg,442,70700,100997
201402,Exports,56,Belgium,Netherlands,528,70700,245357
201512,Exports,842,United States of America,World,0,70700,12360547
201512,Exports,842,United States of America,Bahamas,44,70700,2543
201512,Exports,842,United States of America,Canada,124,70700,12358004
201402,Imports,70,Bosnia Herzegovina,World,0,70700,106602
201402,Imports,70,Bosnia Herzegovina,Italy,381,70700,13242
201402,Imports,70,Bosnia Herzegovina,Spain,724,70700,90765
201402,Imports,70,Bosnia Herzegovina,Turkey,792,70700,2595
201506,Exports,752,Sweden,World,0,70700,27449
201506,Exports,752,Sweden,Denmark,208,70700,15599
201506,Exports,752,Sweden,Germany,276,70700,4353
201506,Exports,752,Sweden,Norway,579,70700,5925
201506,Exports,752,Sweden,Poland,616,70700,1572
201402,Imports,97,EU-27,Canada,124,70700,40904
201402,Imports,97,EU-27,Sri Lanka,144,70700,68
201402,Imports,97,EU-27,Dominican Rep.,214,70700,25499
201402,Imports,97,EU-27,Ecuador,218,70700,178
201402,Imports,97,EU-27,Guatemala,320,70700,41
201402,Imports,97,EU-27,Israel,376,70700,79596
201402,Imports,97,EU-27,Jordan,400,70700,377234
201402,Imports,97,EU-27,Lebanon,422,70700,5313
201402,Imports,97,EU-27,Mauritius,480,70700,191
201402,Imports,97,EU-27,Morocco,504,70700,2597192
201402,Imports,97,EU-27,India,699,70700,1229
201402,Imports,97,EU-27,Suriname,740,70700,2458
201402,Imports,97,EU-27,Switzerland,757,70700,4043
201402,Imports,97,EU-27,Thailand,764,70700,14
201402,Imports,97,EU-27,Turkey,792,70700,1421609
201402,Imports,97,EU-27,Egypt,818,70700,41177
201506,Exports,792,Turkey,World,0,70700,285409
201402,Exports,97,EU-27,World,0,70700,15813528
